selected,left,right,elapsed,,,
a_An_B,a_An_B,a_Co_G,1.401,,,
c_Co_G,c_An_R,c_Co_G,1.468,,,
c_Co_B,c_An_R,c_Co_B,1.418,,,
c_SpCo_R,c_SpCo_R,c_CC,0.951,,,
a_An_G,a_An_G,a_Tr,1.785,,,
a_An_G,a_An_G,a_SpCo_R,1.302,,,
c_Co_G,c_Co_G,c_CC,1.234,,,
c_Co_G,c_CC,c_Co_G,0.867,,,
a_Co_B,a_Co_B,a_An_R,3.353,,,
c_Tr,c_Tr,c_CC,0.851,,,
c_An_G,c_Co_B,c_An_G,2.235,,,
a_SpCo_B,a_SpCo_B,a_An_B,1.101,,,
a_An_R,a_SpCo_G,a_An_R,1.217,,,
c_SpCo_R,c_SpCo_R,c_An_G,2.286,,,
c_SpCo_B,c_SpCo_B,c_An_R,1.067,,,
c_SpCo_B,c_SpCo_B,c_An_B,0.868,,,
c_Co_G,c_Co_G,c_An_G,1.718,,,
a_An_B,a_Co_B,a_An_B,3.92,,,
c_SpCo_B,c_SpCo_B,c_SpCo_R,1.035,,,
a_SpCo_B,a_SpCo_G,a_SpCo_B,0.95,,,
c_SpCo_R,c_SpCo_R,c_Co_B,1.952,,,
c_Co_G,c_Co_G,c_An_B,0.817,,,
a_CC,a_CC,a_SpCo_R,1.735,,,
a_SpCo_R,a_SpCo_R,a_Co_B,5.488,,,
a_SpCo_B,a_SpCo_B,a_An_G,0.834,,,
a_SpCo_B,a_Tr,a_SpCo_B,1.519,,,
c_Co_B,c_CC,c_Co_B,1.618,,,
c_Warm,c_Cool,c_Warm,2.185,,,
a_SpCo_R,a_SpCo_R,a_An_R,2.402,,,
a_Co_R,a_SpCo_G,a_Co_R,2.268,,,
c_An_R,c_Tr,c_An_R,0.084,,,
c_Co_R,c_Co_R,c_An_R,7.155,,,
a_An_G,a_Tr,a_An_G,1.469,,,
a_SpCo_B,a_CC,a_SpCo_B,0.918,,,
c_An_R,c_CC,c_An_R,1.667,,,
c_SatH_B,c_SatL_B,c_SatH_B,1.218,,,
c_SpCo_B,c_SpCo_B,c_Co_B,0.934,,,
c_SpCo_G,c_SpCo_G,c_An_B,1.151,,,
c_SpCo_G,c_SpCo_G,c_Co_R,1.051,,,
a_An_G,a_Co_B,a_An_G,1.385,,,
a_Co_B,a_SpCo_G,a_Co_B,1.167,,,
a_SpCo_B,a_SpCo_B,a_Co_B,1.001,,,
a_An_B,a_CC,a_An_B,1.468,,,
a_An_G,a_CC,a_An_G,1.067,,,
c_Tr,c_Tr,c_An_B,0.884,,,
c_Tr,c_Tr,c_SpCo_R,1.518,,,
a_Tr,a_Tr,a_An_R,1.618,,,
c_SpCo_G,c_SpCo_G,c_Co_B,1.569,,,
a_Co_R,a_Co_G,a_Co_R,2.219,,,
a_SpCo_G,a_SpCo_G,a_Co_G,2.819,,,
c_An_B,c_An_B,c_An_R,1.401,,,
a_SpCo_B,a_SpCo_B,a_Co_R,1.518,,,
c_Tr,c_Tr,c_Co_G,0.95,,,
a_Tr,a_Tr,a_SpCo_G,1.501,,,
c_Co_G,c_Co_G,c_Co_R,4.554,,,
a_SpCo_B,a_SpCo_B,a_Co_G,0.901,,,
a_SpCo_R,a_SpCo_G,a_SpCo_R,0.952,,,
c_SpCo_G,c_SpCo_G,c_SpCo_R,0.9,,,
c_Co_G,c_Co_G,c_Co_B,0.918,,,
c_Co_B,c_Co_B,c_An_R,1.534,,,
a_SpCo_R,a_SpCo_R,a_An_B,1.485,,,
c_Co_R,c_Co_R,c_An_B,2.268,,,
a_Co_B,a_Co_B,a_Co_R,1.268,,,
a_An_B,a_Co_G,a_An_B,1.568,,,
c_An_G,c_An_G,c_An_B,1.785,,,
a_An_R,a_Co_R,a_An_R,1.117,,,
a_Tr,a_Tr,a_Co_R,1.168,,,
a_SatH_G,a_SatL_G,a_SatH_G,1.434,,,
c_SpCo_B,c_SpCo_B,c_Co_R,0.801,,,
c_SpCo_R,c_SpCo_R,c_An_R,0.818,,,
a_An_B,a_Co_R,a_An_B,1.852,,,
c_SpCo_G,c_SpCo_G,c_An_G,0.934,,,
a_An_G,a_Co_G,a_An_G,1.067,,,
a_CC,a_CC,a_Co_R,1.602,,,
c_SpCo_R,c_SpCo_R,c_Co_G,5.504,,,
c_Tr,c_Tr,c_SpCo_G,2.069,,,
c_SpCo_R,c_SpCo_R,c_Co_R,1.734,,,
c_Tr,c_Tr,c_An_G,1.068,,,
a_An_G,a_SpCo_G,a_An_G,1.352,,,
a_SpCo_R,a_SpCo_R,a_Co_G,0.867,,,
c_SatH_R,c_SatL_R,c_SatH_R,1.068,,,
c_An_G,c_Co_R,c_An_G,2.852,,,
a_An_B,a_SpCo_G,a_An_B,2.485,,,
c_An_G,c_An_G,c_An_R,2.019,,,
c_SpCo_G,c_SpCo_G,c_An_R,1.001,,,
a_SatH_R,a_SatL_R,a_SatH_R,3.035,,,
c_Tr,c_Tr,c_Co_R,1.151,,,
c_SatH_G,c_SatL_G,c_SatH_G,1.135,,,
a_SatH_B,a_SatL_B,a_SatH_B,1.985,,,
c_Co_R,c_CC,c_Co_R,1.452,,,
a_An_R,a_CC,a_An_R,1.601,,,
c_Co_G,c_Co_G,c_An_R,3.82,,,
a_An_R,a_Co_G,a_An_R,1.301,,,
a_An_B,a_Tr,a_An_B,1.951,,,
c_SpCo_G,c_CC,c_SpCo_G,0.884,,,
c_SpCo_R,c_SpCo_R,c_An_B,0.951,,,
c_Tr,c_Tr,c_Co_B,1.284,,,
a_SpCo_B,a_SpCo_B,a_An_R,1.235,,,
a_An_G,a_An_G,a_An_B,1.584,,,
a_An_G,a_SpCo_R,a_An_G,1.169,,,
a_CC,a_CC,a_Co_G,2.068,,,
a_SpCo_R,a_SpCo_R,a_Co_R,1.568,,,
c_An_B,c_CC,c_An_B,0.868,,,
a_Tr,a_Tr,a_Co_B,2.168,,,
a_Co_B,a_Co_G,a_Co_B,1.685,,,
a_Tr,a_Tr,a_SpCo_R,3.186,,,
c_Co_B,c_Co_B,c_An_B,1.251,,,
a_Warm,a_Cool,a_Warm,1.434,,,
c_SpCo_B,c_SpCo_B,c_An_G,1.335,,,
a_An_G,a_Co_R,a_An_G,0.817,,,
a_CC,a_CC,a_SpCo_G,1.252,,,
a_Co_B,a_CC,a_Co_B,0.917,,,
c_SpCo_R,c_CC,c_SpCo_R,1.201,,,
c_Co_R,c_Co_B,c_Co_R,2.285,,,
a_Tr,a_Tr,a_CC,1.201,,,
c_SpCo_B,c_SpCo_B,c_Co_G,1.151,,,
c_SpCo_B,c_CC,c_SpCo_B,0.801,,,
a_An_R,a_An_B,a_An_R,4.704,,,
a_Tr,a_Tr,a_Co_G,1.167,,,
a_An_G,a_An_G,a_An_R,1.235,,,
a_SpCo_B,a_SpCo_B,a_SpCo_R,1.184,,,
c_SpCo_B,c_Tr,c_SpCo_B,1.418,,,
c_SpCo_B,c_SpCo_G,c_SpCo_B,0.935,,,
c_SpCo_G,c_SpCo_G,c_Co_G,1.201,,,
c_An_G,c_CC,c_An_G,1.034,,,
a_SpCo_R,a_Co_G,a_SpCo_R,0,,,
c_An_R,c_An_R,c_SpCo_R,13.212,,,
a_SpCo_G,a_Co_B,a_SpCo_G,2.419,,,
c_SpCo_R,c_SpCo_R,c_CC,1.684,,,
a_SpCo_B,a_An_R,a_SpCo_B,2.519,,,
a_SpCo_R,a_An_G,a_SpCo_R,2.519,,,
c_Cool,c_Warm,c_Cool,3.353,,,
c_SpCo_R,c_An_B,c_SpCo_R,1.618,,,
a_Tr,a_An_R,a_Tr,11.377,,,
a_SpCo_G,a_An_R,a_SpCo_G,2.536,,,
c_Tr,c_SpCo_G,c_Tr,1.551,,,
a_Co_R,a_An_R,a_Co_R,4.303,,,
a_SatH_G,a_SatH_G,a_SatL_G,2.519,,,
c_SpCo_R,c_An_G,c_SpCo_R,1.268,,,
c_Tr,c_An_R,c_Tr,1.117,,,
a_Co_G,a_Co_G,a_SpCo_B,1.568,,,
a_SatH_R,a_SatH_R,a_SatL_R,1.952,,,
a_An_G,a_An_G,a_CC,1.652,,,
c_SpCo_G,c_Co_R,c_SpCo_G,1.318,,,
c_Co_B,c_An_G,c_Co_B,1.734,,,
c_SpCo_B,c_An_B,c_SpCo_B,1.402,,,
a_SpCo_G,a_SpCo_B,a_SpCo_G,3.402,,,
a_Tr,a_Co_G,a_Tr,8.308,,,
a_An_G,a_An_G,a_Co_B,2.385,,,
c_SpCo_G,c_Co_B,c_SpCo_G,2.235,,,
c_SatH_R,c_SatH_R,c_SatL_R,2.035,,,
a_SpCo_R,a_An_R,a_SpCo_R,1.919,,,
c_Tr,c_Co_B,c_Tr,2.235,,,
c_Tr,c_An_G,c_Tr,1.985,,,
c_Co_G,c_Co_B,c_Co_G,5.372,,,
a_An_B,a_An_B,a_An_G,4.403,,,
c_Co_B,c_An_B,c_Co_B,2.202,,,
c_Tr,c_Co_R,c_Tr,0.934,,,
c_Co_G,c_An_B,c_Co_G,1.752,,,
a_SpCo_R,a_SpCo_R,a_Tr,1.751,,,
a_SatH_B,a_SatH_B,a_SatL_B,2.952,,,
c_Co_B,c_Co_B,c_CC,1.451,,,
c_SpCo_G,c_SpCo_G,c_CC,1.186,,,
a_Tr,a_An_B,a_Tr,2.018,,,
c_SpCo_G,c_An_G,c_SpCo_G,1.101,,,
a_SpCo_R,a_An_B,a_SpCo_R,1.768,,,
a_SpCo_G,a_An_G,a_SpCo_G,2.252,,,
a_Cool,a_Warm,a_Cool,1.634,,,
a_Co_G,a_An_R,a_Co_G,1.535,,,
c_SpCo_B,c_An_G,c_SpCo_B,1.685,,,
c_SatH_B,c_SatH_B,c_SatL_B,2.402,,,
a_An_R,a_An_R,a_CC,1.468,,,
c_Co_G,c_An_G,c_Co_G,1.969,,,
c_SpCo_B,c_SpCo_R,c_SpCo_B,2.435,,,
c_Co_B,c_Co_R,c_Co_B,4.354,,,
a_An_B,a_An_R,a_An_B,1.201,,,
c_Tr,c_Co_G,c_Tr,1.567,,,
a_Tr,a_SpCo_B,a_Tr,1.118,,,
c_Co_R,c_An_B,c_Co_R,2.736,,,
c_Tr,c_SpCo_B,c_Tr,1.701,,,
a_An_B,a_An_B,a_Co_R,6.373,,,
a_Co_G,a_An_B,a_Co_G,2.302,,,
c_An_G,c_An_G,c_CC,2.185,,,
c_SpCo_R,c_Co_G,c_SpCo_R,1.851,,,
a_SpCo_R,a_Co_R,a_SpCo_R,1.518,,,
c_SpCo_G,c_Co_G,c_SpCo_G,1.585,,,
c_SpCo_B,c_Co_G,c_SpCo_B,3.269,,,
c_An_R,c_An_R,c_An_G,1.619,,,
c_Co_G,c_An_R,c_Co_G,3.386,,,
a_Tr,a_CC,a_Tr,1.251,,,
a_Co_G,a_Co_B,a_Co_G,1.851,,,
c_An_B,c_An_B,c_An_G,2.853,,,
a_An_G,a_An_G,a_SpCo_B,1.668,,,
c_An_R,c_An_R,c_CC,1.518,,,
a_SpCo_R,a_SpCo_R,a_CC,1.167,,,
c_SpCo_G,c_SpCo_R,c_SpCo_G,2.637,,,
c_Co_G,c_Co_G,c_CC,1.184,,,
c_SpCo_R,c_Co_R,c_SpCo_R,2.485,,,
c_Co_G,c_Co_R,c_Co_G,2.186,,,
a_Tr,a_An_G,a_Tr,1.451,,,
a_An_B,a_An_B,a_Co_B,2.252,,,
a_Tr,a_SpCo_G,a_Tr,3.002,,,
a_SpCo_B,a_SpCo_B,a_CC,2.469,,,
c_SpCo_B,c_An_R,c_SpCo_B,2.403,,,
c_SpCo_G,c_An_B,c_SpCo_G,1.317,,,
c_SpCo_B,c_Co_R,c_SpCo_B,1.835,,,
c_Co_B,c_An_R,c_Co_B,2.152,,,
a_An_B,a_An_B,a_SpCo_B,1.668,,,
a_An_G,a_An_G,a_Co_G,4.487,,,
a_Co_B,a_Co_B,a_CC,1.568,,,
c_SpCo_G,c_SpCo_B,c_SpCo_G,1.501,,,
c_SpCo_G,c_An_R,c_SpCo_G,1.518,,,
c_Co_R,c_An_R,c_Co_R,3.954,,,
a_Co_B,a_Co_B,a_SpCo_B,2.235,,,
c_An_B,c_An_R,c_An_B,2.636,,,
a_Tr,a_Co_R,a_Tr,1.284,,,
c_Co_R,c_An_G,c_Co_R,2.068,,,
a_SpCo_G,a_Co_R,a_SpCo_G,1.718,,,
c_Tr,c_An_B,c_Tr,2.069,,,
a_Co_R,a_Co_R,a_CC,1.217,,,
c_SpCo_B,c_Co_B,c_SpCo_B,1.685,,,
a_SpCo_R,a_SpCo_R,a_SpCo_G,4.371,,,
a_Co_B,a_An_R,a_Co_B,4.554,,,
a_SpCo_R,a_Co_B,a_SpCo_R,1.401,,,
a_An_B,a_An_B,a_CC,1.368,,,
c_SpCo_B,c_SpCo_B,c_CC,1.117,,,
c_Tr,c_SpCo_R,c_Tr,1.351,,,
a_An_G,a_An_R,a_An_G,1.418,,,
a_Co_R,a_Co_R,a_Co_B,6.457,,,
a_SpCo_R,a_SpCo_R,a_SpCo_B,1.217,,,
c_An_B,c_An_B,c_CC,1.151,,,
a_SpCo_G,a_Co_G,a_SpCo_G,1.618,,,
a_Co_R,a_An_G,a_Co_R,4.037,,,
a_Tr,a_Co_B,a_Tr,1.084,,,
a_Co_R,a_Co_R,a_SpCo_B,1.651,,,
a_Co_G,a_Co_G,a_CC,1.118,,,
a_SpCo_G,a_SpCo_G,a_CC,1.435,,,
a_SpCo_G,a_An_B,a_SpCo_G,2.469,,,
a_Co_G,a_Co_R,a_Co_G,3.587,,,
c_Tr,c_CC,c_Tr,0.816,,,
c_SpCo_R,c_Co_B,c_SpCo_R,2.336,,,
c_Co_R,c_Co_R,c_CC,1.317,,,
c_SatH_G,c_SatH_G,c_SatL_G,1.502,,,
a_SpCo_G,a_SpCo_G,a_Co_R,1.417,,,
c_Tr,c_Tr,c_CC,1.135,,,
a_SpCo_G,a_SpCo_G,a_Co_G,2.586,,,
a_SpCo_R,a_Tr,a_SpCo_R,6.122,,,
a_SpCo_G,a_SpCo_G,a_SpCo_B,1.468,,,
a_SpCo_R,a_SpCo_R,a_An_B,2.251,,,
a_SpCo_G,a_SpCo_G,a_An_B,2.085,,,
a_Co_R,a_Co_B,a_Co_R,2.636,,,
c_Co_R,c_Co_G,c_Co_R,1.384,,,
c_SpCo_G,c_SpCo_G,c_An_G,1.285,,,
c_Co_B,c_Co_B,c_An_G,1.435,,,
c_Co_R,c_SpCo_B,c_Co_R,1.435,,,
c_SpCo_B,c_SpCo_B,c_An_G,1.484,,,
a_An_G,a_CC,a_An_G,2.219,,,
c_An_B,c_An_B,c_An_R,5.204,,,
a_Tr,a_Tr,a_SpCo_G,1.117,,,
c_SpCo_B,c_CC,c_SpCo_B,1.685,,,
a_An_B,a_Co_B,a_An_B,6.89,,,
a_Co_B,a_Co_B,a_An_G,1.701,,,
c_SpCo_G,c_SpCo_G,c_Co_G,1.218,,,
c_SpCo_G,c_CC,c_SpCo_G,1.251,,,
a_Co_R,a_SpCo_B,a_Co_R,3.353,,,
c_Co_R,c_SpCo_R,c_Co_R,1.234,,,
c_SpCo_R,c_CC,c_SpCo_R,1.151,,,
a_An_B,a_An_G,a_An_B,6.99,,,
a_SpCo_R,a_SpCo_R,a_An_G,1.218,,,
c_Co_G,c_Co_G,c_An_R,1.618,,,
a_Co_G,a_Co_G,a_An_G,2.618,,,
c_SpCo_B,c_SpCo_B,c_Co_B,3.57,,,
c_Co_R,c_Co_R,c_An_R,1.835,,,
a_Co_R,a_CC,a_Co_R,1.368,,,
a_SpCo_G,a_SpCo_G,a_Co_B,1.501,,,
c_Tr,c_Tr,c_SpCo_B,1.368,,,
a_SpCo_R,a_SpCo_R,a_Co_R,1.952,,,
c_Co_R,c_Co_R,c_An_B,1.801,,,
c_SpCo_R,c_SpCo_R,c_An_R,1.402,,,
a_SpCo_R,a_SpCo_R,a_Co_B,1.217,,,
c_An_B,c_CC,c_An_B,1.251,,,
c_SpCo_R,c_SpCo_B,c_SpCo_R,1.301,,,
a_Co_G,a_Co_G,a_An_B,2.786,,,
c_SpCo_G,c_SpCo_G,c_SpCo_B,1.051,,,
c_SpCo_R,c_SpCo_R,c_Co_B,2.018,,,
a_Tr,a_Tr,a_An_G,1.001,,,
c_Co_R,c_Co_B,c_Co_R,1.452,,,
c_An_R,c_CC,c_An_R,1.284,,,
c_SatH_B,c_SatL_B,c_SatH_B,2.069,,,
c_SpCo_G,c_SpCo_G,c_Co_B,1.317,,,
a_SpCo_B,a_SpCo_B,a_An_G,1.335,,,
c_An_B,c_Co_G,c_An_B,1.368,,,
a_Co_G,a_SpCo_R,a_Co_G,1.151,,,
a_SpCo_R,a_SpCo_B,a_SpCo_R,1.184,,,
a_SatH_B,a_SatL_B,a_SatH_B,2.802,,,
c_Co_B,c_Co_G,c_Co_B,1.802,,,
c_Tr,c_Tr,c_An_B,2.085,,,
c_Co_G,c_Co_G,c_An_G,2.052,,,
a_SpCo_B,a_SpCo_B,a_An_R,3.169,,,
a_Tr,a_Tr,a_CC,1.985,,,
c_SpCo_R,c_SpCo_R,c_An_G,1.051,,,
a_Co_B,a_CC,a_Co_B,1.985,,,
a_SatH_G,a_SatL_G,a_SatH_G,3.019,,,
a_Co_R,a_Co_R,a_An_B,2.586,,,
a_Co_G,a_Co_G,a_An_R,1.184,,,
a_SpCo_R,a_SpCo_G,a_SpCo_R,1.852,,,
a_Tr,a_Tr,a_SpCo_B,1.485,,,
a_SpCo_B,a_SpCo_B,a_Co_B,3.336,,,
c_Tr,c_Tr,c_Co_R,1.585,,,
c_Tr,c_Tr,c_SpCo_R,2.919,,,
c_Co_B,c_Co_B,c_An_B,2.835,,,
a_Co_B,a_Co_B,a_An_R,4.02,,,
a_SpCo_R,a_SpCo_R,a_An_R,0.952,,,
a_Tr,a_Tr,a_An_R,1.635,,,
a_Cool,a_Cool,a_Warm,4.52,,,
a_SpCo_G,a_SpCo_G,a_An_G,1.301,,,
a_An_B,a_An_B,a_An_R,3.119,,,
a_Co_G,a_CC,a_Co_G,1.418,,,
c_Cool,c_Cool,c_Warm,2.786,,,
a_An_R,a_An_G,a_An_R,8.04,,,
a_SpCo_G,a_SpCo_G,a_An_R,1.318,,,
a_SatH_R,a_SatL_R,a_SatH_R,1.618,,,
c_Co_G,c_CC,c_Co_G,1.135,,,
c_SpCo_G,c_SpCo_G,c_SpCo_R,7.188,,,
a_SpCo_G,a_CC,a_SpCo_G,1.202,,,
a_Co_R,a_Co_G,a_Co_R,3.537,,,
c_Co_B,c_Co_B,c_An_R,2.201,,,
a_Co_R,a_Co_R,a_An_R,1.518,,,
a_Tr,a_Tr,a_Co_B,1.336,,,
c_SpCo_B,c_SpCo_B,c_An_B,2.684,,,
a_An_R,a_CC,a_An_R,1.902,,,
c_SpCo_G,c_SpCo_G,c_An_R,1.718,,,
c_Co_G,c_SpCo_B,c_Co_G,2.086,,,
a_SpCo_R,a_CC,a_SpCo_R,0.984,,,
a_SpCo_B,a_CC,a_SpCo_B,3.503,,,
c_An_B,c_SpCo_R,c_An_B,7.139,,,
c_Tr,c_Tr,c_Co_B,3.92,,,
c_An_G,c_CC,c_An_G,1.669,,,
a_Co_G,a_SpCo_B,a_Co_G,1.701,,,
a_Co_G,a_Co_G,a_Co_B,1.284,,,
c_Tr,c_Tr,c_An_G,1.468,,,
c_An_B,c_An_G,c_An_B,1.285,,,
a_An_B,a_SpCo_B,a_An_B,2.001,,,
c_An_B,c_SpCo_G,c_An_B,1.768,,,
a_An_B,a_CC,a_An_B,1.034,,,
c_An_R,c_An_G,c_An_R,2.419,,,
a_Co_R,a_Co_R,a_An_G,1.535,,,
c_Co_R,c_Co_R,c_An_G,3.153,,,
c_SpCo_R,c_SpCo_R,c_Co_G,3.053,,,
c_SpCo_G,c_Tr,c_SpCo_G,2.819,,,
c_Co_B,c_CC,c_Co_B,1.601,,,
a_Tr,a_Tr,a_Co_G,3.836,,,
c_Co_R,c_CC,c_Co_R,1.385,,,
c_Tr,c_Tr,c_Co_G,4.553,,,
a_Tr,a_Tr,a_Co_R,0.903,,,
c_Tr,c_Tr,c_An_R,2.169,,,
a_Tr,a_Tr,a_An_B,2.434,,,
c_SpCo_G,c_SpCo_G,c_Co_R,6.138,,,
c_An_R,c_SpCo_B,c_An_R,2.385,,,
c_SatH_R,c_SatL_R,c_SatH_R,1.385,,,
c_SatH_G,c_SatL_G,c_SatH_G,2.001,,,
c_SpCo_G,c_An_G,c_SpCo_G,0,,,
a_Co_R,a_Co_R,a_SpCo_G,13.995,,,
c_SpCo_B,c_An_B,c_SpCo_B,4.187,,,
c_Co_B,c_An_G,c_Co_B,2.035,,,
c_Co_G,c_An_B,c_Co_G,2.686,,,
a_Co_B,a_Co_B,a_Co_G,4.937,,,
a_An_B,a_An_B,a_An_G,4.237,,,
a_SpCo_R,a_Co_R,a_SpCo_R,1.735,,,
c_SatH_G,c_SatH_G,c_SatL_G,4.204,,,
c_SpCo_R,c_An_R,c_SpCo_R,6.305,,,
a_Co_R,a_Co_R,a_Co_G,11.044,,,
a_Co_B,a_Co_B,a_SpCo_G,4.536,,,
c_Co_B,c_Co_B,c_SpCo_B,1.518,,,
a_SpCo_R,a_An_G,a_SpCo_R,7.774,,,
c_Co_B,c_Co_B,c_Co_G,1.668,,,
c_Tr,c_SpCo_R,c_Tr,7.673,,,
a_Tr,a_An_G,a_Tr,2.802,,,
c_SpCo_R,c_Co_G,c_SpCo_R,4.27,,,
a_SpCo_R,a_SpCo_R,a_SpCo_B,0.801,,,
c_Tr,c_Co_G,c_Tr,1.936,,,
a_An_G,a_An_G,a_SpCo_B,4.186,,,
c_SpCo_G,c_Co_G,c_SpCo_G,3.003,,,
c_Tr,c_CC,c_Tr,1.818,,,
a_An_B,a_An_B,a_CC,2.986,,,
c_Co_G,c_An_R,c_Co_G,5.489,,,
c_An_B,c_An_B,c_CC,1.851,,,
c_SpCo_G,c_An_R,c_SpCo_G,1.285,,,
a_Cool,a_Warm,a_Cool,3.252,,,
a_Co_B,a_Co_B,a_SpCo_B,2.936,,,
a_An_R,a_An_R,a_CC,2.518,,,
c_SpCo_G,c_An_B,c_SpCo_G,1.619,,,
a_An_B,a_An_B,a_Tr,2.085,,,
a_CC,a_SpCo_B,a_CC,3.687,,,
a_Co_R,a_An_G,a_Co_R,3.202,,,
a_An_G,a_An_G,a_Co_G,3.603,,,
c_SpCo_G,c_SpCo_G,c_Tr,1.752,,,
c_Co_R,c_Co_R,c_Tr,2.935,,,
c_SpCo_R,c_An_G,c_SpCo_R,1.768,,,
a_SpCo_R,a_SpCo_R,a_Tr,2.053,,,
a_An_B,a_An_B,a_SpCo_B,2.986,,,
c_SpCo_B,c_SpCo_B,c_CC,9.324,,,
c_CC,c_An_G,c_CC,2.886,,,
a_SpCo_R,a_An_B,a_SpCo_R,1.802,,,
c_SatH_R,c_SatH_R,c_SatL_R,1.201,,,
a_CC,a_Co_R,a_CC,1.668,,,
c_Co_B,c_An_R,c_Co_B,4.537,,,
c_Co_R,c_Co_R,c_Co_G,2.819,,,
a_An_R,a_An_R,a_Co_G,1.552,,,
c_Co_R,c_Co_R,c_SpCo_R,2.485,,,
a_Tr,a_Co_B,a_Tr,0.85,,,
a_SpCo_G,a_Co_G,a_SpCo_G,1.318,,,
a_SatH_R,a_SatH_R,a_SatL_R,2.303,,,
c_Co_R,c_Co_R,c_SpCo_B,1.118,,,
a_An_G,a_An_G,a_SpCo_G,3.236,,,
c_Co_B,c_Co_R,c_Co_B,3.102,,,
c_SpCo_B,c_SpCo_R,c_SpCo_B,4.103,,,
a_SatH_G,a_SatH_G,a_SatL_G,3.086,,,
c_Co_R,c_Co_R,c_CC,2.27,,,
a_Tr,a_Co_G,a_Tr,2.185,,,
c_Co_B,c_Co_B,c_CC,1.151,,,
c_Tr,c_Co_B,c_Tr,2.418,,,
a_Tr,a_SpCo_B,a_Tr,1.285,,,
c_SpCo_R,c_An_B,c_SpCo_R,2.318,,,
c_An_R,c_An_R,c_An_B,1.835,,,
a_Tr,a_SpCo_G,a_Tr,3.486,,,
c_Warm,c_Warm,c_Cool,1.386,,,
a_Tr,a_CC,a_Tr,3.703,,,
a_Tr,a_An_R,a_Tr,0.9,,,
c_SatL_B,c_SatH_B,c_SatL_B,2.436,,,
c_An_R,c_An_R,c_CC,2.985,,,
c_Tr,c_An_B,c_Tr,1.201,,,
a_CC,a_SpCo_G,a_CC,1.068,,,
a_Co_G,a_An_B,a_Co_G,1.201,,,
a_Co_B,a_An_B,a_Co_B,0.667,,,
a_Tr,a_Co_R,a_Tr,0.734,,,
c_SpCo_G,c_SpCo_G,c_CC,1.718,,,
c_SpCo_R,c_Co_B,c_SpCo_R,1.453,,,
a_SpCo_B,a_SpCo_B,a_SpCo_G,1.734,,,
c_Co_G,c_Co_G,c_SpCo_B,1.568,,,
a_Co_B,a_Co_B,a_SpCo_R,2.085,,,
a_Co_G,a_Co_G,a_SpCo_B,3.703,,,
a_Co_B,a_Co_B,a_CC,2.452,,,
a_SpCo_G,a_SpCo_R,a_SpCo_G,2.118,,,
a_An_G,a_An_R,a_An_G,1.218,,,
a_SpCo_B,a_Co_R,a_SpCo_B,1.751,,,
c_SpCo_R,c_SpCo_R,c_SpCo_G,3.17,,,
a_An_R,a_An_R,a_An_B,1.185,,,
c_SpCo_R,c_SpCo_R,c_CC,1.034,,,
a_SatL_B,a_SatH_B,a_SatL_B,2.068,,,
a_An_B,a_An_B,a_SpCo_G,2.903,,,
a_CC,a_Co_G,a_CC,2.401,,,
c_SpCo_B,c_An_G,c_SpCo_B,1.819,,,
a_SpCo_R,a_Co_G,a_SpCo_R,1.434,,,
c_Co_R,c_An_B,c_Co_R,1.018,,,
a_An_R,a_An_R,a_SpCo_B,1.001,,,
c_Co_G,c_Co_G,c_CC,1.518,,,
c_An_R,c_An_R,c_Tr,0.884,,,
c_An_R,c_An_R,c_SpCo_B,1.035,,,
c_Co_B,c_Co_B,c_SpCo_G,2.101,,,
c_Co_R,c_An_R,c_Co_R,2.335,,,
a_Co_R,a_An_B,a_Co_R,1.418,,,
a_An_R,a_An_R,a_Co_R,2.285,,,
c_SpCo_B,c_SpCo_B,c_Tr,1.001,,,
c_Co_R,c_An_G,c_Co_R,3.153,,,
c_SpCo_B,c_SpCo_B,c_SpCo_G,1.434,,,
c_Co_G,c_An_G,c_Co_G,2.67,,,
c_Tr,c_An_G,c_Tr,1.001,,,
c_Co_R,c_Co_R,c_SpCo_G,0.851,,,
c_An_G,c_An_R,c_An_G,1.301,,,
a_An_R,a_An_R,a_SpCo_R,0.7,,,
a_An_R,a_An_R,a_Co_B,0.768,,,
a_Co_R,a_Co_R,a_Co_B,0.667,,,
c_An_G,c_An_B,c_An_G,1.067,,,
a_An_G,a_An_G,a_Co_B,0.868,,,
c_Co_B,c_An_B,c_Co_B,0.967,,,
a_An_G,a_An_G,a_CC,0.834,,,
a_SpCo_R,a_SpCo_R,a_CC,0.634,,,
a_An_R,a_An_R,a_SpCo_G,0.684,,,
a_SpCo_R,a_SpCo_R,a_Co_R,2.118,,,
c_Co_B,c_Co_B,c_An_B,1.301,,,
a_Tr,a_Tr,a_Co_G,4.772,,,
a_SatL_G,a_SatL_G,a_SatH_G,2.335,,,
c_SpCo_G,c_SpCo_G,c_SpCo_R,0.901,,,
c_SpCo_R,c_SpCo_R,c_An_B,1.117,,,
c_Co_B,c_SpCo_B,c_Co_B,1.702,,,
c_SpCo_G,c_SpCo_G,c_Co_G,0.617,,,
c_SatL_B,c_SatL_B,c_SatH_B,1.668,,,
a_Co_R,a_Co_R,a_An_B,5.254,,,
c_An_B,c_An_G,c_An_B,1.235,,,
c_SpCo_G,c_SpCo_G,c_An_B,1.885,,,
a_SpCo_R,a_SpCo_R,a_Co_G,1.134,,,
